id,type,category,name_c,name_j,name_e,obtainedFrom,buy,sell,seasonalAvailability,villagerEquippable,styles,themes,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,filename,version,variations
956,clothes,頭戴物,葉子面具,はっぱのおめん,leaf mask,DIY,,200,全年,True,可愛,"['恐怖', '戶外活動']",True,"[{'count': 10, 'itemName': '雜草'}]",['活力型村民'],,CapMaskLeaf0,1.0.0,1
957,clothes,包包,都市後背包,タウンリュック,town backpack,薛革,1040,260,全年,False,活潑,"['日常生活', '戶外活動']",False,,,,BagBackpackTown3,1.0.0,4
958,clothes,包包,旅行收納袋,トラベルポーチ,travel pouch,薛革,840,210,全年,False,活潑,"['日常生活', '戶外活動']",False,,,,BagShoulderTravel0,1.0.0,4
959,clothes,頭戴物,藍色玫瑰花冠,バラのかんむり・ブルー,blue rose crown,DIY,,12000,全年,True,可愛,"['童話世界', '派對', '度假']",True,"[{'count': 6, 'itemName': '藍色玫瑰'}]",['所有村民'],,CapOrnamentRose4,1.0.0,1
960,clothes,頭戴物,金色玫瑰花冠,バラのかんむり・ゴールド,gold rose crown,DIY,,12000,全年,True,可愛,"['童話世界', '派對', '度假']",True,"[{'count': 6, 'itemName': '金色玫瑰'}]",['所有村民'],,CapOrnamentRose5,1.0.0,1
961,clothes,頭戴物,頭冠,ティアラ,tiara,裁縫店,4300,1075,全年,True,優雅,"['童話世界', '正式', '派對', '舞台']",False,,,,CapOrnamentCTiara0,1.0.0,3
962,clothes,包包,郵差包,メッセンジャーバッグ,messenger bag,薛革,840,210,全年,False,簡單,"['日常生活', '戶外活動', '運動']",False,,,,BagShoulderMessenger2,1.0.0,3
963,clothes,包包,防水背包,ドライサック,dry bag,薛革,1040,260,全年,False,活潑,"['戶外活動', '運動']",False,,,,BagBackpackDry0,1.0.0,2
964,clothes,包包,皮革肩背包,レザーショルダー,pleather shoulder bag,薛革,2400,600,全年,False,優雅,"['日常生活', '正式']",False,,,,BagShoulderLeather1,1.0.0,2
965,clothes,包包,魚兒斜背包,おさかなポシェット,fish pochette,活動：釣魚大賽,,210,全年,False,可愛,"['正式', '派對']",False,,,,BagShoulderFish0,1.0.0,1
966,clothes,包包,釣魚包,フィッシングバッグ,tackle bag,活動：釣魚大賽,,175,全年,False,活潑,"['戶外活動', '運動', '工作']",False,,,,BagShoulderFishing0,1.0.0,1
967,clothes,包包,蟲子觀察箱,ムシかご,bug cage,活動：抓蟲大會,,122,全年,False,活潑,"['戶外活動', '度假']",False,,,,BagShoulderCage0,1.0.0,1
968,clothes,包包,仿毛皮包,フェイクファーバッグ,faux-fur bag,薛革,1400,350,全年,False,可愛,"['正式', '派對']",False,,,,BagShoulderFakefur0,1.0.0,2
969,clothes,包包,皮革流蘇包,フリンジレザーバッグ,pleather fringe bag,薛革,2400,600,全年,False,優雅,"['日常生活', '正式', '派對']",False,,,,BagShoulderFringe1,1.0.0,2
970,clothes,包包,手編側背包,てあみポーチ,hand-knit pouch,薛革,1250,312,全年,False,優雅,['度假'],False,,,,BagShoulderRace0,1.0.0,2
971,clothes,包包,腰包,ボディバッグ,crossbody bag,薛革,700,175,全年,False,活潑,"['日常生活', '戶外活動', '運動']",False,,,,BagBackpackBody3,1.0.0,4
972,clothes,包包,皮革腰包,レザーボディバッグ,pleather crossbody bag,薛革,1120,280,全年,False,酷感,"['日常生活', '工作']",False,,,,BagBackpackBodybag1,1.0.0,2
973,clothes,包包,斜背圓筒運動包,ななめかけボストン,crossbody boston bag,薛革,1680,420,全年,False,簡單,"['日常生活', '戶外活動', '運動']",False,,,,BagShoulderDrum0,1.0.0,2
974,clothes,包包,春天圓點肩背包,はるのみずたまショルダー,gumdrop shoulder bag,薛革,2000,500,全年,False,簡單,"['日常生活', '悠閒']",False,,,,BagShoulderPattern0,1.0.0,2
975,clothes,包包,帆布肩背包,はんぷショルダー,cloth shoulder bag,薛革,1400,350,全年,False,簡單,['日常生活'],False,,,,BagShoulderCanvas2,1.0.0,3
976,clothes,包包,藤編側背包,ラタンポシェット,straw pochette,薛革,980,245,全年,False,簡單,"['悠閒', '度假']",False,,,,BagShoulderRattan0,1.0.0,1
977,clothes,包包,星星側背包,スターなポシェット,star pochette,DIY,,3000,全年,False,可愛,"['童話世界', '派對', '度假']",True,"[{'count': 6, 'itemName': '星星碎片'}]",['傅珂'],,BagShoulderStar0,1.0.0,1
978,clothes,包包,櫻花側背包,さくらのポシェット,cherry-blossom pochette,DIY,,2400,全年,False,可愛,['童話世界'],True,"[{'count': 6, 'itemName': '櫻花花瓣'}]",['氣球'],僅在櫻花季節期間獲得,BagShoulderCherryblossoms0,1.0.0,1
979,clothes,包包,楓葉側背包,もみじのポシェット,maple-leaf pochette,DIY,,2400,全年,False,簡單,['童話世界'],True,"[{'count': 6, 'itemName': '楓葉'}]",['氣球'],僅在楓葉季節期間獲得,BagShoulderMaple0,1.0.0,1
980,clothes,包包,橡栗側背包,どんぐりポシェット,acorn pochette,DIY,,2400,全年,False,可愛,['童話世界'],True,"[{'count': 6, 'itemName': '橡栗'}]",['氣球'],僅在秋季期間獲得,BagShoulderAcorn0,1.0.0,1
981,clothes,包包,雪花側背包,スノーフレークポシェット,snowflake pochette,DIY,,2400,全年,False,優雅,"['童話世界', '派對', '度假']",True,"[{'count': 6, 'itemName': '雪花'}]",['氣球'],僅在冬季期間獲得,BagShoulderSnow0,1.0.0,1
982,clothes,包包,貝殼側背包,かいがらポシェット,shellfish pochette,DIY,,10800,全年,False,可愛,"['童話世界', '度假']",True,"[{'count': 2, 'itemName': '扇貝殼'}, {'count': 6, 'itemName': '夏天貝殼'}]",['氣球'],僅在夏季期間獲得,BagShoulderShell0,1.0.0,1
983,clothes,包包,工具包,ツールバッグ,tool bag,薛革,910,227,全年,False,活潑,"['戶外活動', '工作']",False,,,,BagShoulderTool0,1.0.0,1
984,clothes,包包,運動包,スポーツバッグ,retro sports bag,薛革,1400,350,全年,False,活潑,"['戶外活動', '運動']",False,,,,BagShoulderSports1,1.0.0,3
985,clothes,包包,旅行隨身小包,サコッシュ,sacoche bag,薛革,980,245,全年,False,活潑,"['戶外活動', '運動']",False,,,,BagShoulderSacosh2,1.0.0,3
986,clothes,包包,晚宴包,パーティーバッグ,evening bag,薛革,1250,312,全年,False,可愛,"['正式', '派對']",False,,,,BagShoulderParty2,1.0.0,3
987,clothes,包包,背薪架,せおいばしご,log pack,DIY,,960,全年,False,簡單,"['童話世界', '戶外活動']",True,"[{'count': 3, 'itemName': '木材'}, {'count': 5, 'itemName': '硬木材'}]",['運動型村民'],,BagBackpackWood0,1.0.0,1
988,clothes,包包,旅人後背包,たびびとのリュック,traveler's backpack,薛革,2940,735,全年,False,簡單,"['童話世界', '戶外活動', '工作']",False,,,,BagBackpackJourney0,1.0.0,3
989,clothes,包包,四角型後背包,しかくいリュック,square backpack,薛革,1300,325,全年,False,活潑,"['日常生活', '戶外活動', '運動']",False,,,,BagBackpackSquare1,1.0.0,3
990,clothes,包包,戶外後背包,アウトドアリュック,outdoor backpack,薛革,1560,390,全年,False,活潑,"['戶外活動', '運動']",False,,,,BagBackpackOutdoor1,1.0.0,3
991,clothes,包包,蝴蝶後背包,ちょうちょのバッグ,butterfly backpack,活動：抓蟲大會,,210,全年,False,可愛,"['日常生活', '正式', '派對']",False,,,,BagBackpackButterfly0,1.0.0,1
992,clothes,包包,鉚釘後背包,スタッズリュック,studded backpack,薛革,1560,390,全年,False,酷感,"['日常生活', '恐怖']",False,,,,BagBackpackStuds1,1.0.0,2
993,clothes,包包,迷你皮革後背包,ミニレザーバッグ,mini pleather bag,薛革,1600,400,全年,False,優雅,"['日常生活', '正式', '派對']",False,,,,BagBackpackSmall0,1.0.0,2
994,clothes,包包,登山大背包,おおきめザック,extra-large backpack,薛革,2100,525,全年,False,活潑,"['戶外活動', '運動']",False,,,,BagBackpackMountain2,1.0.0,4
995,clothes,包包,後背架,しょいこ,basket pack,DIY,,2400,全年,False,簡單,"['戶外活動', '工作']",True,"[{'count': 6, 'itemName': '春筍'}]",['氣球'],僅在春季期間獲得,BagBackpackBasket0,1.0.0,1
996,clothes,包包,掀蓋後背包,ふたつきリュック,foldover-top backpack,薛革,1300,325,全年,False,活潑,"['戶外活動', '運動']",False,,,,BagBackpackLid2,1.0.0,4
997,clothes,包包,束口後背包,ナップサック,knapsack,薛革,630,157,全年,False,活潑,"['日常生活', '戶外活動', '運動']",False,,,,BagBackpackKnapsack1,1.0.0,2
998,clothes,包包,帆布後背包,はんぷリュック,canvas backpack,薛革,1300,325,全年,False,簡單,['日常生活'],False,,,,BagBackpackTote0,1.0.0,1
999,clothes,包包,媽媽手作束口後背包,ははのナップサック,Mom's knapsack,媽媽寄送,,175,全年,False,可愛,['悠閒'],False,,,,BagBackpackQuilt6,1.0.0,8
1000,clothes,包包,草編後背包,くさあみリュック,knitted-grass backpack,DIY,,400,全年,False,優雅,"['戶外活動', '悠閒', '度假']",True,"[{'count': 20, 'itemName': '雜草'}]",['普通型村民'],,BagBackpackGrass0,1.0.0,1
1001,clothes,包包,硬殼後背包,ハードシェルリュック,hard-shell backpack,薛革,1680,420,全年,False,酷感,"['戶外活動', '工作']",False,,,,BagBackpackHardshell2,1.0.0,3
1002,clothes,襪子,鮮豔襪子,ビビッドなソックス,vivid socks,裁縫店,480,120,全年,False,簡單,"['日常生活', '派對', '舞台']",False,,,,SocksTexVividsocks0,1.0.0,8
1003,clothes,鞋子,麂皮運動鞋,スエードスニーカー,faux-suede sneakers,裁縫店,1080,270,全年,False,簡單,"['日常生活', '戶外活動', '運動']",False,,,,ShoesLowcutSuede7,1.0.0,8
1004,clothes,套裝,花朵連身裙,フラワーなワンピース,flower-print dress,裁縫店,1200,300,全年,True,可愛,"['日常生活', '童話世界']",False,,,,TopsTexOnepieceAlineHOneflower0,1.0.0,2
1005,clothes,上身,MVP T恤,ＭＶＰなＴシャツ,MVP tee,每日購物精選,640,160,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHMvp0,1.0.0,1
1006,clothes,上身,No.1衣服,No.1のふく,No. 1 shirt,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHOne0,1.0.0,1
1008,clothes,頭戴物,公主假髮,おひめさま,tiara hair,裁縫店,2940,735,全年,False,華麗,"['童話世界', '正式', '派對', '舞台']",False,,,,CapWigPrincess0,1.0.0,3
1009,clothes,頭戴物,髮帶,ヘアターバン,headband,裁縫店,1400,350,全年,False,可愛,['悠閒'],False,,,,CapWigTurban0,1.0.0,4
1010,clothes,頭戴物,金幣頭飾,コインヘッドピース,coin headpiece,呂遊,,1350,全年,False,華麗,['舞台'],False,,,,CapHelmetCoinGold,1.0.0,1
1011,clothes,頭戴物,小辮子,べんぱつ,pigtail,呂遊,,800,全年,False,酷感,['日常生活'],False,,,,CapWigPigtail,1.0.0,1
1012,clothes,頭戴物,視覺系假髮,ヴィジュアルけいウィッグ,visual-punk wig,裁縫店,1400,350,全年,False,酷感,"['派對', '舞台', '工作']",False,,,,CapWigVisual,1.0.0,1
1014,clothes,頭戴物,后冠,クイーンのかんむり,crown,裁縫店,1000000,250000,全年,True,華麗,"['童話世界', '正式', '派對', '舞台']",False,,,,CapOrnamentAQueen0,1.0.0,1
1016,clothes,套裝,圓點點連身裙,マーブルドットのワンピース,marble-dots dress,裁縫店,1500,375,夏季,True,活潑,"['日常生活', '童話世界', '度假']",False,,,,TopsTexOnepieceAlineNMarbledot1,1.0.0,2
1017,clothes,套裝,簡約點點連身裙,シンプルドットワンピース,simple-dots dress,裁縫店,1200,300,夏季,True,簡單,"['日常生活', '度假']",False,,,,TopsTexOnepieceAlineNSimpledot4,1.0.0,5
1018,clothes,套裝,扶桑花夏威夷連身裙,ハイビスカスのムームー,hibiscus muumuu,裁縫店,1800,450,夏季,True,可愛,"['悠閒', '度假']",False,,,,TopsTexOnepieceAlineNHibiscus0,1.0.0,3
1019,clothes,套裝,玻里尼西亞風夏威夷連身裙,ポリネシアンなムームー,bold muumuu,裁縫店,1600,400,夏季,True,活潑,"['悠閒', '度假']",False,,,,TopsTexOnepieceAlineNPolynesia1,1.0.0,2
1021,clothes,上身,警示坦克背心,デンジャラスなタンクトップ,danger tank,每日購物精選,640,160,夏季,True,活潑,"['恐怖', '悠閒', '度假']",False,,,,TopsTexTopTshirtsNDanger0,1.0.0,1
1022,clothes,上身,愛心毛衣,ハートのセーター,heart sweater,裁縫店,1000,250,冬季,True,可愛,"['日常生活', '童話世界', '悠閒']",False,,,,TopsTexTopOuterLHeart1,1.0.0,2
1023,clothes,上身,樹木毛衣,きのセーター,tree sweater,每日購物精選,880,220,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLTree0,1.0.0,1
1024,clothes,上身,青蛙T恤,かえるのＴシャツ,frog tee,每日購物精選,640,160,全年,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHFrog0,1.0.0,1
1025,clothes,上身,熊熊T恤,くまのＴシャツ,bear tee,每日購物精選,800,200,全年,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHBear0,1.0.0,1
1026,clothes,上身,兔子T恤,うさぎのＴシャツ,rabbit tee,每日購物精選,800,200,全年,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHRabbit0,1.0.0,1
1027,clothes,上身,橫條紋T恤,しましまＴシャツ,animal-stripes tee,裁縫店,960,240,夏季,True,酷感,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHStripe1,1.0.0,2
1028,clothes,上身,豹紋T恤,ヒョウがらＴシャツ,leopard tee,裁縫店,800,200,夏季,True,酷感,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHLeopard3,1.0.0,4
1029,clothes,上身,骨頭T恤,ボーンなＴシャツ,bone tee,裁縫店,640,160,夏季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHMeat0,1.0.0,1
1030,clothes,上身,雲霧衣服,かすみのふく,misty tee,每日購物精選,640,160,全年,True,優雅,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHHaze0,1.0.0,1
1031,clothes,上身,圓點點T恤,マーブルドットのＴシャツ,marble-dots tee,裁縫店,640,160,夏季,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHMarbledot1,1.0.0,2
1032,clothes,上身,簡約點點T恤,シンプルドットのＴシャツ,simple-dots tee,裁縫店,640,160,夏季,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHSimpledot4,1.0.0,5
1033,clothes,上身,鋸齒紋T恤,ギザギザのＴシャツ,zigzag shirt,每日購物精選,960,240,全年,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLJagged0,1.0.0,1
1034,clothes,上身,花紋T恤,はながらのＴシャツ,blossom tee,裁縫店,800,200,夏季,True,可愛,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHFlower0,1.0.0,5
1035,clothes,上身,玻里尼西亞夏威夷襯衫,ポリネシアンなアロハ,bold aloha shirt,裁縫店,960,240,夏季,True,活潑,"['悠閒', '度假']",False,,,,TopsTexTopYshirtsHPolynesia1,1.0.0,2
1036,clothes,上身,蜘蛛T恤,スパイダーなＴシャツ,spider-web tee,裁縫店,960,240,夏季,True,酷感,"['恐怖', '悠閒']",False,,,,TopsTexTopTshirtsHSpider0,1.0.0,1
1037,clothes,上身,骷髏T恤,ドクロＴシャツ,skull tee,裁縫店,960,240,夏季,True,酷感,"['日常生活', '恐怖', '悠閒']",False,,,,TopsTexTopTshirtsHSkull0,1.0.0,3
1038,clothes,上身,A字T恤,エースのＴシャツ,A tee,每日購物精選,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHAce0,1.0.0,1
1039,clothes,套裝,簡約格紋連身裙,シンプルチェックのワンピ,simple checkered dress,裁縫店,1200,300,夏季,True,簡單,"['日常生活', '童話世界', '度假']",False,,,,TopsTexOnepieceAlineNPlaid0,1.0.0,3
1040,clothes,頭戴物,雪人帽子,ゆきだるまのぼうし,snowperson head,DIY,,7000,冬季,False,可愛,"['日常生活', '戶外活動']",True,"[{'count': 1, 'itemName': '大雪花'}, {'count': 5, 'itemName': '雪花'}]",['雪人'],製作完美的雪人；僅在冬季期間獲得,CapCostumeSnowball0,1.0.0,1
1041,clothes,頭戴物,稻草圈裝飾,わかざり,zen hair clip,裁縫店,4300,1075,全年,True,可愛,"['正式', '派對']",False,,,,CapOrnamentLTsumamizaiku0,1.0.0,8
1042,clothes,頭戴物,鮮艷髮飾,はでなかみかざり,flashy hairpin,裁縫店,2340,585,全年,True,華麗,"['日常生活', '派對', '舞台']",False,,,,CapOrnamentLGaudy6,1.0.0,7
1043,clothes,頭戴物,機長帽子,きちょうのぼうし,pilot's hat,裁縫店,1680,420,全年,True,活潑,"['正式', '工作']",False,,,,CapHatCaptainsky1,1.0.0,3
1044,clothes,頭戴物,學生帽,がくせいぼう,student cap,裁縫店,1040,260,全年,True,簡單,"['日常生活', '正式']",False,,,,CapHatStudent0,1.0.0,7
1045,clothes,頭戴物,扶桑花髮飾,ハイビスカスのかみかざり,hibiscus hairpin,裁縫店,560,140,夏季,True,優雅,"['童話世界', '度假']",False,,,,CapOrnamentLHibiscus2,1.0.0,4
1046,clothes,上身,星星坦克背心,ほしがらタンクトップ,starry tank,每日購物精選,800,200,夏季,True,活潑,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopTshirtsNStar0,1.0.0,1
1047,clothes,上身,火焰T恤,ファイアーなＴシャツ,flame tee,裁縫店,800,200,夏季,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHFire0,1.0.0,1
1048,clothes,套裝,活潑格紋連身裙,げんきなチェックのワンピ,lively plaid dress,裁縫店,1800,450,全年,True,可愛,"['日常生活', '童話世界']",False,,,,TopsTexOnepieceAlineHPlaid0,1.0.0,1
1049,clothes,襪子,同色系褲襪,ニュアンスタイツ,semi-opaque tights,裁縫店,720,180,全年,False,優雅,['日常生活'],False,,,,SocksTexNuancetights6,1.0.0,8
1050,clothes,襪子,通勤褲襪,デイリータイツ,everyday tights,裁縫店,720,180,全年,False,簡單,"['日常生活', '工作']",False,,,,SocksTexDailytights3,1.0.0,6
1051,clothes,襪子,鮮豔褲襪,ビビッドなタイツ,vivid tights,裁縫店,720,180,全年,False,簡單,"['派對', '舞台']",False,,,,SocksTexVividtights2,1.0.0,8
1052,clothes,襪子,螢光色褲襪,ネオンタイツ,neon tights,裁縫店,720,180,全年,False,活潑,"['派對', '舞台']",False,,,,SocksTexNeontights1,1.0.0,5
1053,clothes,襪子,鮮豔緊身褲,ビビッドなレギンス,vivid leggings,裁縫店,450,112,全年,False,簡單,"['戶外活動', '派對', '舞台']",False,,,,SocksTexVividleggings2,1.0.0,8
1054,clothes,襪子,螢光色緊身褲,ネオンレギンス,neon leggings,裁縫店,540,135,全年,False,活潑,"['戶外活動', '派對', '舞台']",False,,,,SocksTexNeonleggings1,1.0.0,5
1055,clothes,飾品,奶嘴,おしゃぶり,pacifier,裁縫店,560,140,全年,False,可愛,['悠閒'],False,,,,AccessoryMouthPacifier5,1.0.0,8
1056,clothes,上身,媽媽手編毛衣,ははのてあみセーター,Mom's hand-knit sweater,媽媽寄送,,88,全年,True,可愛,['悠閒'],False,,,,TopsTexTopOuterLMother6,1.0.0,8
1057,clothes,上身,媽媽手作圍裙,ははのてづくりエプロン,Mom's handmade apron,媽媽寄送,,88,全年,True,可愛,['悠閒'],False,,,,TopsTexTopCoatLMother1,1.0.0,8
1058,clothes,上身,簡約針織衫,シンプルなニット,simple knit sweater,裁縫店,960,240,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLKnit0,1.0.0,3
1059,clothes,襪子,通勤襪子,デイリーソックス,everyday socks,裁縫店,600,150,全年,False,簡單,"['日常生活', '工作']",False,,,,SocksTexDailysocks5,1.0.0,6
1060,clothes,襪子,同色系襪子,ニュアンスソックス,semi-opaque socks,裁縫店,480,120,全年,False,優雅,['日常生活'],False,,,,SocksTexNuancesocks1,1.0.0,8
1061,clothes,頭戴物,棒球帽,ベースボールキャップ,baseball cap,裁縫店,840,210,全年,True,活潑,"['戶外活動', '運動', '工作']",False,,,,CapHatBaseball3,1.0.0,5
1062,clothes,上身,維京人衣服,バイキングのふく,viking top,裁縫店,2500,625,全年,True,酷感,['童話世界'],False,,,,TopsTexTopCoatLViking1,1.0.0,3
1063,clothes,上身,圓點雨衣,みずたまレインコート,dotted raincoat,裁縫店,1600,400,全年,True,可愛,['戶外活動'],False,,,,TopsTexTopCoatLRaindot5,1.0.0,6
1064,clothes,套裝,阿拉伯傳統服裝,カンデューラ,kandoora,裁縫店,2520,630,全年,True,簡單,"['日常生活', '正式']",False,,,,TopsTexOnepieceBlongLCandula0,1.0.0,3
1065,clothes,頭戴物,斜紋軟呢帽,ツイードキャップ,tweed cap,裁縫店,1100,275,全年,True,優雅,"['日常生活', '戶外活動']",False,,,,CapHatTweed2,1.0.0,3
1066,clothes,上身,餐館圍裙,ダイナーのエプロン,diner apron,裁縫店,840,210,全年,True,活潑,['工作'],False,,,,TopsTexTopCoatLDiner6,1.0.0,7
1072,clothes,上身,兩件式印花T恤,かさねぎプリントＴシャツ,printed layered shirt,裁縫店,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLLayeredlogoa2,1.0.0,3
1074,clothes,上身,袖子印花T恤,アームプリントＴシャツ,printed-sleeve sweater,裁縫店,560,140,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLLogoa1,1.0.0,3
1078,clothes,上身,方塊格紋蓬蓬袖上衣,ブロックチェックのパフスリーブ,plaid puffed-sleeve shirt,裁縫店,1200,300,夏季,True,可愛,"['日常生活', '童話世界', '度假']",False,,,,TopsTexTopPuffHPlaid1,1.0.0,4
1079,clothes,上身,洋娃娃風襯衫,ドーリーシャツ,dolly shirt,裁縫店,960,240,夏季,True,可愛,"['日常生活', '童話世界']",False,,,,TopsTexTopPuffHDolly0,1.0.0,4
1081,clothes,上身,工作圍裙,ワークエプロン,work apron,裁縫店,1100,275,全年,True,活潑,"['戶外活動', '工作']",False,,,,TopsTexTopCoatLWorkapron1,1.0.0,2
1082,clothes,上身,植物圖案T恤,ボタニカルＴシャツ,botanical tee,裁縫店,800,200,夏季,True,酷感,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopTshirtsHBotanical1,1.0.0,2
1083,clothes,上身,迷幻T恤,サイケデリックシャツ,groovy shirt,裁縫店,1440,360,全年,True,酷感,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopYshirtsLPsychedelic2,1.0.0,3
1084,clothes,套裝,十二單和服,じゅうにひとえ,junihitoe kimono,裁縫店,7000,1750,全年,True,華麗,"['正式', '派對', '舞台']",False,,,,TopsTexOnepieceKimonoLTwelve0,1.0.0,1
1085,clothes,套裝,墨西哥少女洋裝,セニョリータなドレス,Victorian dress,裁縫店,2520,630,全年,True,華麗,"['正式', '派對', '舞台']",False,,,,TopsTexOnepieceDressLMexico3,1.0.0,6
1086,clothes,套裝,羽織和服褶裙,もんつきはかま,hakama with crest,裁縫店,4800,1200,全年,True,酷感,"['正式', '派對']",False,,,,TopsTexOnepieceKimonoLCrested0,1.0.0,1
1087,clothes,套裝,蘋果服,リンゴのふく,apple dress,DIY,,1600,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 8, 'itemName': '蘋果'}]",['大姐姐型村民'],,TopsTexOnepieceAlineNApple0,1.0.0,1
1088,clothes,套裝,梨子服,ナシのふく,pear dress,DIY,,1600,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 8, 'itemName': '梨子'}]",['運動型村民'],,TopsTexOnepieceAlineNPear0,1.0.0,1
1089,clothes,套裝,櫻桃服,さくらんぼのふく,cherry dress,DIY,,1600,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 8, 'itemName': '櫻桃'}]",['活力型村民'],,TopsTexOnepieceAlineNCherry0,1.0.0,1
1090,clothes,套裝,桃子服,モモのふく,peach dress,DIY,,1600,全年,True,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 8, 'itemName': '桃子'}]",['普通型村民'],,TopsTexOnepieceAlineNPeach0,1.0.0,1
1091,clothes,下身,足球褲,サッカーのズボン,soccer shorts,裁縫店,980,245,全年,False,活潑,"['運動', '工作']",False,,,,BottomsTexPantsHalfSoccer5,1.0.0,8
1092,clothes,下身,探險服褲子,たんけんふくのズボン,explorer shorts,裁縫店,1040,260,全年,False,活潑,"['戶外活動', '工作']",False,,,,BottomsTexPantsHalfExplorer2,1.0.0,4
1093,clothes,下身,動物花紋裙,アニマルがらスカート,animal-stripes skirt,裁縫店,1100,275,全年,False,酷感,['日常生活'],False,,,,BottomsTexSkirtBoxStripe1,1.0.0,2
1095,clothes,下身,美式足球褲,アメフトズボン,football pants,裁縫店,980,245,全年,False,活潑,"['運動', '工作']",False,,,,BottomsTexPantsNormalAmericanfootball1,1.0.0,8
1097,clothes,鞋子,功夫鞋,カンフーシューズ,kung-fu shoes,薛革,1260,315,全年,False,活潑,"['日常生活', '運動']",False,,,,ShoesLowcutKungfu0,1.0.0,1
1098,clothes,鞋子,刺繡鞋,ししゅうのくつ,embroidered shoes,薛革,2100,525,全年,False,優雅,"['日常生活', '正式']",False,,,,ShoesLowcutEmbroidery1,1.0.0,4
1105,clothes,頭戴物,花朵髮夾,おはなのヘアピン,floral hairpin,裁縫店,490,122,全年,True,可愛,"['日常生活', '童話世界']",False,,,,CapOrnamentLFlowerhairpin0,1.0.0,5
1106,clothes,頭戴物,愛心髮飾,ハートのかみかざり,heart hairpin,裁縫店,700,175,全年,True,可愛,"['日常生活', '童話世界']",False,,,,CapOrnamentLHearthairpin4,1.0.0,5
1107,clothes,頭戴物,星星髮飾,ほしのかみかざり,star hairpin,裁縫店,350,87,全年,True,可愛,"['日常生活', '童話世界']",False,,,,CapOrnamentLStarhairpin4,1.0.0,5
1108,clothes,頭戴物,發光球頭飾,ひかるボールアクセサリー,bulb bopper,西施惠,,245,全年,True,可愛,"['童話世界', '派對', '運動']",False,,,,CapOrnamentFBallband0,1.4.0,1
1109,clothes,頭戴物,發光花朵頭飾,ひかるはなのアクセサリー,flower bopper,西施惠,,245,全年,True,可愛,"['童話世界', '派對', '運動']",False,,,,CapOrnamentFFlowerband0,1.4.0,1
1110,clothes,頭戴物,發光愛心頭飾,ひかるハートアクセサリー,heart bopper,西施惠,,245,全年,True,可愛,"['童話世界', '派對', '運動']",False,,,,CapOrnamentFHeartband0,1.4.0,1
1111,clothes,頭戴物,髮夾,バレッタ,barrette,裁縫店,490,122,全年,True,優雅,"['日常生活', '童話世界', '派對']",False,,,,CapOrnamentTBarrette0,1.0.0,1
1112,clothes,頭戴物,大蝴蝶結,おおきなリボン,giant ribbon,裁縫店,1470,367,全年,True,可愛,"['童話世界', '派對', '舞台']",False,,,,CapOrnamentTRibbon6,1.0.0,8
1113,clothes,頭戴物,星星頭套,おほしさまのあたま,star head,DIY,,2500,全年,False,可愛,"['童話世界', '派對', '舞台']",True,"[{'count': 5, 'itemName': '星星碎片'}]",['傅珂'],,CapCostumeStar0,1.0.0,1
1114,clothes,頭戴物,滑板安全帽,スケボーヘルメット,skateboarding helmet,裁縫店,880,220,全年,True,活潑,['運動'],False,,,,CapHatSkate3,1.0.0,5
1115,clothes,頭戴物,手編阿倫花樣針織帽,アランニットぼう,Aran-knit cap,裁縫店,880,220,冬季,True,簡單,"['日常生活', '戶外活動', '悠閒']",False,,,,CapHatAlan0,1.0.0,4
